Id,Label,timeset,popularity,followers,genres
1OUDQLymoysITxprkd0Qvj,Coti,,57,82325,latin;latin pop;rock en espanol;spanish pop;spanish pop rock
23cijmutocNvhM5xkcyyFF,Beatriz Luengo,,57,53306,latin;latin pop;spanish pop;spanish pop rock
5YekZn3GGnPIURNA6RG124,Ana Torroja,,60,149673,latin;latin arena pop;latin pop;rock en espanol;spanish pop
3SqzxvGCKGJ9PYKXXPwjQS,Fobia,,61,319455,latin alternative;latin pop;latin rock;mexican indie;pop rock;rock en espanol
1RgXxY6uzWo9cjYYwwgVGq,Jaguares,,60,342651,latin alternative;latin rock;rock en espanol
7fFzUTQmuK6dcxov1opn5Q,La Castañeda,,48,101190,latin alternative;latin rock;mexican indie;rock en espanol
64Fg1xlMcuDptp5EiNIIcB,La Lupita,,48,106870,latin alternative;latin rock;mexican indie;rock en espanol
3HgZDevp7GspkLUAa5cKne,El Tri,,62,386217,latin alternative;latin rock;rock en espanol
6pWTPhk1AtVfNmkaeXXVpD,El Gran Silencio,,59,258561,latin alternative;latin rock;rock en espanol
4bx914GWsNvshDzfYNSKjY,La Gusana Ciega,,60,245025,latin alternative;latin arena pop;latin rock;mexican indie;rock en espanol
14xs9RNQa8MHRS7YU8Bzfk,Cuca,,55,152789,latin alternative;latin christmas;latin rock;rock en espanol
7IwYwKG6VacXOThKHvPgUc,Los Amantes De Lola,,52,75343,latin alternative;latin rock;rock en espanol
5Bk3LL5WujH6UG9iqpDaxA,Genitallica,,55,152062,latin alternative;latin hip hop;latin rock;mexican indie;rock en espanol
55qSbU11psT1e0HlLaTZPB,Jumbo,,53,87591,latin alternative;latin rock;mexican indie;pop rock;rock en espanol
0YqvkptJ9UkIVIZNrBogln,La Barranca,,42,28168,latin alternative;latin rock;mexican indie;rock en espanol
3y4u1V2WmArOAws2yjRVi6,San Pascualito Rey,,49,45254,latin alternative;latin rock;mexican indie;rock en espanol
6Z112eJxKl1E3nAbYZBr7M,Victimas Del Doctor Cerebro,,47,78100,latin alternative;latin rock;mexican indie;rock en espanol
4OiCK9NnTWhakDIG57uBUA,Inspector,,65,377618,latin alternative;latin hip hop;latin rock;rock en espanol
0lH5Hx6QpVa9TS0Vm6ItTP,Santa Sabina,,39,42946,latin alternative;latin rock;mexican indie;rock en espanol
27Owkm4TGlMqb0BqaEt3PW,Molotov,,68,850918,latin alternative;latin hip hop;latin rock;rock en espanol
3qAPxVwIQRBuz5ImPUxpZT,Heroes Del Silencio,,68,654826,latin alternative;latin rock;rock en espanol;spanish rock
11mqrDSFRRz8g0Wb3syJj5,Panteon Rococo,,68,593617,latin alternative;latin rock;rock en espanol
7hIqJfRYGBWWT1Qxu6Cpd2,Andy Rivera,,66,386683,latin;latin hip hop;pop reggaeton;reggaeton;reggaeton flow;trap latino;tropical
1RBzGO6Nm3uyhUSxP7EDWO,Kevin Roldan,,73,1295709,latin;latin hip hop;reggaeton;reggaeton flow;trap latino;tropical
790FomKkXshlbRYZFtlgla,Karol G,,79,1096345,latin;pop;reggaeton;tropical
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,,86,763489,latin;reggaeton;tropical
2LRoIwlKmHjgvigdNGBHNo,Feid,,61,57921,latin;pop reggaeton;reggaeton;reggaeton flow
1r4hJ1h58CWwUQe3MxPuau,Maluma,,89,8025709,reggaeton
2ayNSoKPCRAfjp6hQ76hRu,Nacho,,79,437004,latin;latin pop;pop;reggaeton;tropical
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,,81,515031,latin;pop;reggaeton;tropical
3PAwspMN27PDm81WwXDsMf,Reykon,,70,590468,latin;latin hip hop;latin pop;pop;pop reggaeton;reggaeton;reggaeton flow;trap latino;tropical
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,,74,1014041,electro latino;latin;latin hip hop;latin pop;pop;reggaeton;tropical
3ATyg4fGC9F8trfb0GRWmX,Joey Montana,,75,773115,latin;latin hip hop;latin pop;pop;pop reggaeton;reggaeton;tropical
0eecdvMrqBftK0M1VKhaF4,CNCO,,81,2851861,latin;pop;reggaeton;tropical
53KTldaJ8tHSkYU3nigfwP,Fonseca,,72,446339,cumbia;latin;latin pop;reggaeton;tropical
1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,,81,230586,latin;pop;reggaeton;tropical
2DP9xStkVVv753RBiEHXQB,Alkilados,,64,365572,latin;latin hip hop;latin pop;pop;pop reggaeton;reggaeton;tropical
0i5iO6icb7kxg48thi9gBM,Manuel Medrano,,69,378823,latin;reggaeton
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,,87,2042760,latin;latin hip hop;pop;reggaeton;tropical
3E6xrwgnVfYCrCs0ePERDz,Wisin,,89,2320651,latin;latin hip hop;pop;reggaeton;tropical
21451j1KhjAiaYKflxBjr1,Zion & Lennox,,82,1515902,latin;latin hip hop;reggaeton;tropical
1tZ99AnqyjgrmPwLfGU5eo,Fito y Fitipaldis,,65,580755,cantautor;latin rock;rock en espanol;spanish pop
5Fv0DQ1ZBuc2DlidtOUCZr,Loquillo,,51,103102,cantautor;rock en espanol;spanish new wave;spanish pop;spanish punk;spanish rock
3dzMXO1RxEyQnFemhMIvnc,Fernando Delgadillo,,54,112579,cantautor;latin alternative;latin pop;nueva cancion;rock en espanol;trova
4ssUf5gLb1GBLxi1BhPrVt,Jorge Drexler,,66,310995,cantautor;latin afrobeat;latin alternative;latin rock;nueva cancion;rock en espanol
4EM1gc21UrYHQ3eal963Xl,Loquillo Y Los Trogloditas,,49,62995,cantautor;rock en espanol;spanish new wave;spanish pop;spanish punk;spanish rock
2KEDbpUlz9nwtGywHT4gyf,Los Secretos,,53,105402,cantautor;latin arena pop;rock en espanol;spanish new wave;spanish pop;spanish pop rock;spanish rock
2ECP3nWC88LaFz4oQzTo3Z,Café Quijano,,57,109730,cantautor;latin pop;rock en espanol;spanish pop
4eBTqTx5ssOK5YwmijmfU4,Manolo Garcia,,59,205119,cantautor;flamenco;rock en espanol;spanish pop
7eBQrhxTHcor6gcbcLhqE5,Porter,,56,115397,latin alternative;latin rock;mexican indie;rock en espanol
4QUnWR26plj0oHiQgRyhvk,The Chamanas,,50,26010,latin rock;mexican indie
5x3mrCTZmkoTXURN7pWdGN,Los Amigos Invisibles,,63,161467,latin alternative;latin rock;rock en espanol;venezuelan rock
0htSEnHjTcKdNapBwIsEaA,Volován,,54,117111,latin alternative;latin rock;mexican indie;rock en espanol
5p1ARDx76hnOXoeigLIKit,Little Jesus,,57,90355,latin alternative;latin rock;mexican indie
0SJy1J0FgP21lbvGBMKT8H,Camila Moreno,,47,57397,andean;chilean rock;latin rock;nueva cancion;trova
6SwRy6PTx8ehNGCdcDp3mt,Teleradio Donoso,,42,24971,chilean rock;latin rock
04Z3mRXKnp5PmZcJ8QCULt,De Saloon,,52,57208,chilean rock;latin rock;nueva cancion
3rqpBcetrJVphNTRHDv9ht,Lucybell,,54,83525,chilean rock;latin alternative;latin rock;nueva cancion;rock en espanol
6YgPVbrxWFP9dnp8dsqDry,Saiko,,42,18752,chilean rock;latin rock
6BrWnoM0y0Viv3DVEcT8GE,Glup!,,51,41716,chilean rock;latin rock;nueva cancion
6FFSTXo40QrNA2tpT1xbq0,Fother Muckers,,47,25434,chilean rock;latin rock;nueva cancion
0WCbmGMzwvFFx0JT8k7THP,Pedropiedra,,51,44396,chilean rock;latin rock;nueva cancion
4LIR7XQRqn0CyXMYSjKoTX,Manuel Garcia,,53,68938,cantautor;chilean rock;latin rock;nueva cancion;trova
0M8uC0u1YRUGCieOKmQF02,Alex Anwandter,,49,44543,chilean rock;latin rock
4sGC7K2rSpWrWudBgYPMce,Joe Vasconcellos,,58,90223,chilean rock;latin alternative;latin rock;nueva cancion
4qXIYIWo6wRsN0lZxvgH6S,Los Tres,,58,143989,chilean rock;latin alternative;latin rock;nueva cancion;rock en espanol
6IEAyaXCPxZoPtCAYZXOxz,Javiera & Los Imposibles,,28,9986,chilean rock
1mBmpJSQUdUOTJzbfEg5m8,Javiera Parra,,41,10657,andean;chilean rock;latin rock;nueva cancion
73swvRHLV2DJfD57xx5CBN,Fernando Milagros,,44,21071,andean;chilean rock;latin rock;nueva cancion
0IbRsXxQF51TMsTaVNfeqA,Gonzalo Yañez,,37,7898,chilean rock
1EgVsKobLzbNgILxx9wrVG,31 Minutos,,55,87939,chilean rock;latin rock;nueva cancion
4Dqwi7dnhN0j8X1i98mdKG,Jorge González,,47,34704,andean;chilean rock;latin rock;nueva cancion
3IZxs4ZukiitIk8vkAPAxC,Vanessa Zamora,,39,12540,
0KMvNa9hacj7I16cmapuGG,Juan Son,,33,42823,latin alternative;latin rock;mexican indie
4WOIfFwyvx22jM0eg2fpKv,Kinky,,58,227478,electro latino;latin alternative;latin rock;mexican indie;rock en espanol
3yS2Ua2b0erJP5dx3xs063,Adanowsky,,45,49803,latin alternative;latin rock;mexican indie;rock en espanol
6WcoLUYMQyttg3fFIkou6X,Nano Stern,,49,47396,andean;chilean rock;latin rock;nueva cancion;trova
4ejp2yEDQIIJIy0iFpoI5B,Violeta Parra,,49,107968,andean;chilean rock;nueva cancion;trova
6c0qylj1D1gqcUUN2P8Ofp,Javiera Mena,,51,88105,chilean rock
5duXcUlwdTvVHJTLWJa2j1,Ases Falsos,,49,34815,chilean rock;latin rock;nueva cancion
3BBhJ4tssZm6vSQQ5xPDC1,Villa Cariño,,61,103527,chilean rock;latin rock;nueva cancion
1OgaghfYd1qr8DFoNrfDNk,Sinergia,,44,33497,andean;chilean rock;latin rock;nueva cancion
2mSHY8JOR0nRi3mtHqVa04,Los Prisioneros,,64,333859,chilean rock;latin alternative;latin rock;nueva cancion;rock en espanol
7EP6QHjz7FSJZBVjDuAmas,Los Miserables,,45,31440,andean;chilean rock;latin rock;nueva cancion
46KmqHQ1EfYqQtO7r77AMp,Chancho En Piedra,,57,83752,chilean rock;latin alternative;latin rock;nueva cancion
750f5Yoi20mYBe2EoVqWiT,Los Jaivas,,52,92571,andean;chilean rock;latin alternative;latin rock;nueva cancion
4PtVXWSOmF4Tox1jj6ctSq,Plastilina Mosh,,56,220045,electro latino;latin alternative;latin hip hop;latin rock;mexican indie;rock en espanol
1ZdhAl62G6ZlEKqIwUAfZR,Enjambre,,65,419476,latin alternative;latin rock;mexican indie;rock en espanol
188pkeHUWXnROe7lFVYRRa,Paté de Fuá,,52,60274,latin alternative;latin rock;mexican indie;rock en espanol
5zaT4Qu9otu6z4oyWjRqM2,OV7,,65,283745,latin;latin arena pop;latin pop
4FG27h3EzTkxI1YDnHhuRW,Sandoval,,57,191773,latin;latin arena pop;latin pop
43hb5av90CTCWFldaaTp7n,Erik Rubin,,56,49958,latin;latin arena pop;latin pop
1xJAOe5igcfHGUbMHxsTBq,Sentidos Opuestos,,56,168060,grupera;latin;latin pop
61hAcjvvUS6EXMpeeHwaDi,Kabah,,63,169103,latin;latin pop;rock en espanol
6rfFUodEv0dJxD1mKbDNdF,Jotdog,,47,47844,latin;latin arena pop;latin pop
1G4QsyR9Fj6k8JJK233X8C,LU,,52,64799,latin;latin arena pop;latin pop
5U1A3TNJisLnVodHzWjCmL,Nikki Clan,,47,60315,latin;latin arena pop;latin pop
4HncQjB1Qpyke5EJtU3e3Y,JEANS,,55,110801,latin;latin arena pop;latin pop
1Xc3X1FuRXrzFZ1C5BuCy5,Ana Victoria,,51,41571,latin;latin pop
6qEHX4yRVZ5WP069VAaC2p,Iskander,,53,46785,latin;latin pop
2O3v9rCTzLhPFaGaAVgZLt,Río Roma,,71,843583,latin;latin arena pop;latin pop;mexican pop;tropical
1dsX2yN51RAijy5uceP5dA,David Cavazos,,43,23214,latin;latin pop
62x8NZZ2E8iLiCTNM7zWvK,Marco di Mauro,,46,127028,latin;latin arena pop;latin pop
6puOuilkw0Dpe4uVOVgNOL,Leon Polar,,34,15262,latin pop
4AgfaZvOiSS97uy5ekQ7bf,Los Claxons,,62,229257,latin;latin pop;mexican pop;rock en espanol
3JkgQ8Jjwt2mkeOsg5yhqh,Alexander Acha,,51,133589,latin;latin arena pop;latin pop;mexican pop
32iQCp9tclqO3C99hRpAUR,Lynda,,44,37764,latin pop
6ck4dwtkuGXEJEfWekkx8P,Pambo,,41,43330,latin arena pop;latin pop
5xd2Tg7Zo8755eCy8Gxkp8,Ha*Ash,,77,1546901,latin;latin arena pop;latin pop;pop
2A2x3ZwZEOgWdSmSHZRIok,Zurdok,,45,64291,latin alternative;latin rock;mexican indie;rock en espanol
077cgSU8i5wTnz5lZGQ7z4,Maria Daniela Y Su Sonido Lasser,,48,39708,electro latino;latin alternative;latin rock;mexican indie;rock en espanol
1T9LdtwSTDoXrbkvHtKpGw,Onda Vaselina,,55,68349,latin;latin pop
62r23J4b195KwCZIpRB2Jb,Sussie 4,,47,59214,electro latino;latin alternative;latin rock;mexican indie;rock en espanol
7eOGKFUwjDDem40BGPqnZR,Comisario Pantera,,56,89336,latin alternative;latin rock;mexican indie;rock en espanol
2aqFBHOpM9uIgBpUsdq09x,Siddhartha,,61,154911,latin rock;mexican indie
3kcSMbcEv5nxio3oIF42HJ,Bengala,,43,51281,latin alternative;latin rock;mexican indie;rock en espanol
4ClsVDy2g7RKSSlvq8cF6d,León Larregui,,70,1021484,latin alternative;latin rock;rock en espanol
6MoZZABXeQwEmzmcwICxwK,CLUBZ,,47,21295,latin rock;mexican indie
7GkhznErka8OWEHJS05Dpd,Odisseo,,56,53423,latin alternative;latin rock;mexican indie
6hQHiviB4JUWVmfykjYzcB,Camilo Séptimo,,61,108129,latin rock;mexican indie
1LMyTeRhjaitILs98h3MaF,Jósean Log,,59,39031,
62nVRNDLaS8m1p31F6omGw,José Madero,,60,79898,
7CwiLiC1S8B69RMPxbDb6S,DLD,,64,368606,latin alternative;latin arena pop;latin rock;rock en espanol
2hM7wQp7sHLgMTDpxteBWo,Centavrvs,,40,13423,latin rock;mexican indie
2GtdjV9W8RmiI4W2AUl4Pl,Technicolor Fabrics,,54,78746,latin alternative;latin rock;mexican indie;rock en espanol
3Pc0Gebx1aAAJlZh3zysmI,Emmanuel Horvilleur,,46,26854,argentine indie;argentine rock;latin alternative;latin rock;rock en espanol
0Wnd6L0qEnk8jiCIHrWXaC,Kudai,,54,203063,latin;latin pop
5SqghR4PmacEuzlpIOQI2k,Bandana,,37,23477,
0KPHupxNcc9XMQ0SSn3LKo,Denver,,42,36114,chilean indie;chilean rock
45prnyVzaIl2StUTCsAZYx,Supernova,,39,10173,chilean indie
6h76lOvPPDTEcwQPmUSxqg,Aleks Syntek y la Gente Normal,,36,22544,latin alternative;rock en espanol
1FbygZnWsyUjzjTGLhWVlO,Timbiriche,,66,247511,grupera;latin;latin pop;rock en espanol
4zbqGb99bANxJBsvwRr2zT,Flans,,57,153196,grupera;latin;latin christmas;latin pop;rock en espanol
2Qm12OdHFDHSpWhBMpO16L,Calo,,59,58223,grupera;latin;latin pop
7rAlT8ekkzP9ScdBbBkRou,Nortec Collective,,47,89590,latin alternative;latin rock;mexican indie;mexican rock;rock en espanol
6gtggUV7CgB7b7bCpWa6PC,Liquits,,46,106920,latin alternative;latin rock;mexican indie;mexican rock;rock en espanol
2FZrEn80eCoWrrkGXPLF0v,La Santa Cecilia,,50,246063,
6wAdcWMCHvamfged5FsKBD,Los Daniels,,52,217635,latin alternative;latin rock;mexican indie;mexican rock;rock en espanol
4qa5jOQPzCpqmoAyJd3j9y,Myriam,,44,40784,grupera;latin;latin pop
2QTmeZpVjHmIoYSRwsoucA,Kika Edgar,,44,23955,latin pop
4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,,70,772359,argentine rock;latin;latin alternative;latin pop;latin rock;rock en espanol
60uh2KYYSCqAgJNxcU4DA0,Hombres G,,69,627322,latin;latin alternative;latin pop;latin rock;rock en espanol;spanish pop;spanish rock
6fs2zAuQ7tpU2kGIpyouQh,Nicho Hinojosa,,54,80907,bolero;latin;latin pop;rock en espanol;trova
1GfaAWKfZE9hrYS8IqkWKB,Tranzas,,54,81414,latin;latin pop
2Ky9mFKNApb9KpEcORXE3p,División Minúscula,,59,237435,latin alternative;latin arena pop;latin rock;mexican indie;rock en espanol
0XKa46TBVU1fsNUEovUS91,Joselo,,9,289,
628gUkswCfCS1hIOOHmIpK,Control Machete,,58,261862,chicano rap;deep latin hip hop;latin alternative;latin hip hop;latin rock;rock en espanol
4uqzzJg3ww5eH7IgGV7DMT,Bunbury,,73,624924,latin alternative;latin rock;rock en espanol
31YYMJNqlsj6dAlZLjShbC,Gualberto Castro,,35,6047,bolero;mexican rock-and-roll
3XzMaBTbJva7quyxFSubuP,Cesar Costa,,42,26354,bolero;mexican rock-and-roll;ranchera
5zG3ksNu7WAhSc3G0Xcs0O,Maria Del Sol,,34,9016,
2dpCb42nJ31TLGJc6RlV1z,Manuel Ascanio,,29,3418,mexican rock-and-roll
1ztsMJLgY2ISoHlSApijCG,Lila Deneken,,27,6133,
1Mxy1ynui2eF5RTGSuf8zz,Sergio Esquivel,,25,3941,
73bp01vqoNhqJr3sirTzIc,Los Hermanos Castro,,34,6685,mexican rock-and-roll
4GzXVxRYEatxSrjWKO6VBB,Mario Pintor,,26,4087,mexican rock-and-roll
4FM1uFX0QdPKmhdEeslh1K,Sonia Rivas,,28,5909,mexican rock-and-roll
3CFnY1i5FrsN9P4B7drTba,Carlos Lico,,37,6993,bolero;mexican rock-and-roll;ranchera
7EZiK5F8Cpm9JABw1vMVSu,Manolo Muñoz,,40,11261,bolero;mexican rock-and-roll;ranchera
1RoOZqC7GYHlUG3FTFFx7Q,YOSHIO,,27,4350,
4CtmyXgladHink6882NHrX,Los Chicanos,,35,10240,mexican rock-and-roll
4FeDV8T2wgjzYKBamSp7MG,Enrique Guzman,,54,91789,bolero;latin pop;mariachi;mexican rock-and-roll;ranchera
5nbu0z9YPCdLMUr4OsiQ9w,Chamin Correa,,41,6867,bolero;romantico
1QcwtcwAClkmeaVofZ4zUn,Paloma San Basilio,,47,64318,bolero
6NHTDaYSUeMaroI5U0jytT,Myriam Hernandez,,60,144711,latin;latin pop;tropical
4etuCZVdP8yiNPn4xf0ie5,Julio Iglesias,,67,347568,bolero;latin christmas
7p5DVejD1eXP8GO6clYQlE,Alvaro Torres,,48,45387,latin;latin pop
5srsgtoePlsp0eQIXmta1O,Sandro,,54,93253,latin christmas;nueva cancion
0G2qO3Wbj6WmCTFgcsJ1Eo,Isabel Pantoja,,53,129215,
3ErvPRFbV1erbK7bSqXQvc,Guillermo Davila,,42,20629,
7K78lVZ8XzkjfRSI7570FF,José Feliciano,,62,91133,bolero;latin christmas;tropical
7JWJRzjFr2Qt5yB9ondmoq,Leonardo Favio,,55,138365,bolero;cantautor
0PbO1lSBsJPgyqdEypJJVb,Dyango,,54,99736,bolero;latin pop
5SyvBTttsNPEcFjtceTBmx,Roberto Jordan,,46,39225,bolero;latin christmas;mexican rock-and-roll;ranchera
5fKc00Wh60ggl0QptZ2aBx,Rigo Tovar,,54,133443,bolero;cumbia;grupera;mariachi;norteno;ranchera;regional mexican
0VKh7CQDi9MkUvaBMoK1V0,Bronco,,67,309703,banda;bolero;grupera;latin pop;norteno;ranchera;regional mexican
7E7CVSqFdLyh0K4AE9uTMo,Pimpinela,,57,258823,bolero;latin;latin pop
0OTssa9UMMb9qf6NxI3Ysx,Chico Che,,38,29836,cumbia
2nrSPPSfNesng85eRV4W4m,Los Terricolas,,54,151100,bolero;cumbia;grupera;ranchera;regional mexican
65wmIidwFZCCoT1BUewp5P,La Rondalla De Saltillo,,48,28299,bolero;mariachi;ranchera
5388C04OP0Fc6xqbvct7kv,Laureano Brizuela,,45,41521,latin arena pop;latin pop
1orbu8WOc4EtKxQsfNNEZK,Los Dandys,,48,48152,bolero;mariachi;mexican rock-and-roll;ranchera
2AvUIlDzLMzaxajDtniU4B,Los Tres Ases,,43,27412,bolero;mambo;mariachi;ranchera
4IyPs1rPOAQOnXeqUTjty4,Bienvenido Granda,,43,16735,bolero;cuban rumba;mambo;ranchera
5LfXEvzfy6pPUcX1SclyA3,Pablo Montero,,48,67394,bolero;grupera;mariachi;ranchera
6qhOH2mrlqUDod9sWA5kR2,Leo Dan,,59,235168,bolero;grupera;ranchera
5imd6MnP4WpDohSwFnO38T,Miguel Gallardo,,49,84061,bolero
73c2MjCAFNyKYIs7nBlqG2,Marisela,,60,282314,grupera;latin pop;ranchera
2uyweLa0mvPZH6eRzDddeB,Rocío Dúrcal,,66,454281,bolero;grupera;latin;latin pop;mariachi;ranchera
43qxAkuKFB6fMNSeS5dO7Z,Ana Bárbara,,59,160987,grupera;latin;latin pop;ranchera;regional mexican
5CSbKdrAQne1Jaen7pMkPF,Pilar Montenegro,,44,27209,latin;latin arena pop;latin pop
6LgCpm1Br63qTr0l9WagKQ,Maria Conchita Alonso,,47,52583,bolero;latin;latin pop
0ujbYrGeviCZxfrKOzXDzK,Alejandra Avalos,,29,9614,
3kuWrRbgBw1HEMmv61DhRr,Verónica Castro,,34,12270,
1ini5NzOJpgTIQSSjN394q,Juanga,,29,2351,
3t613E55o7qCWn7fwCx1gd,Amor Eterno,,29,9841,
3YbOSxo85kla7RID8ugnW3,Los Temerarios,,70,552349,banda;grupera;nu-cumbia;ranchera;regional mexican
54jti4nqabEAlBvIDU2zt8,Francisco Céspedes,,56,113252,bolero;cantautor;latin;latin pop;nueva cancion;ranchera;trova
1GtZbseNStljOLGycLUbpA,Ragazzi,,48,35436,latin pop;mexican pop
4Sm7JCttzWMwHJtb3UJ8SY,Mocedades,,55,101817,bolero;spanish folk
0xpMy6DeMBWX8zTURxB4h5,Los Iracundos,,51,69331,bolero;latin christmas
1qolhYyc2VitSdTuZ6w4OC,Los Galos,,43,25106,
0og9Hk6RVwNayDiXdbGVhb,Rudy La Scala,,45,42089,
1SG96KWhgaZlnLZO18KUHA,Manolo Galvan,,44,24123,
6YsXxSttd9sHJd3beiLlgv,Fernando Valades,,22,3638,bolero;classic colombian pop
7rQgfDLAHgLGCmgQAZTUN7,Alfredo Sadel,,22,2766,bolero;classic colombian pop;classic venezuelan pop
306IiRW9xKTqahOyzCI2jD,Genaro Salinas,,22,1471,bolero
5eNHFHwqZOEZuxE6yMeybH,Amparo Montes,,23,3776,bolero
3HMS8RHr7RqTB1vj8igPkl,Antonio Badu,,27,3025,bolero
6ekiKAU9XFRPnxrd5bkmed,Fernando Albuerne,,12,892,
1aFfZuSuuFy0o5JFB1PcLf,Lupita Palomera,,22,2237,bolero;ranchera
2vjTLxazlL8o79jyHC86es,Gregorio Barrios,,12,793,bolero
7Iy4UaHSzs7Xe2j57t4DyO,Johnny Albino y Su Trío San Juan,,22,2376,bolero
4QhHVQRwlKfZyucMcwK3rY,Blanca Rosa Gil,,21,2449,bolero;mambo
6DmGRDkFsjh9CAdjzcueSL,Carmen Delia Dipini,,32,2230,bolero
6yQZkZC0BnKuZzuO1DAf3J,Vicentico Valdés,,36,4247,bolero;cuban rumba;latin christmas;latin jazz;mambo
1dWXAnq7XQ9LFW8VyFiRGC,Oscar Agudelo,,25,4431,bolero;classic colombian pop;velha guarda
1AVXoSSm9aqeFT9Kmyhtuu,Miltiño,,15,1024,bolero;classic colombian pop
4ou3ngEJ52yJXM6Oj9yKPW,Los Pamperos,,35,3218,bolero;classic colombian pop
6ZBL7tzXJCtsYfHVHozmM2,Daniel Santos,,44,25058,bolero;classic colombian pop;latin christmas;mambo;ranchera;salsa;world christmas
5VbbcFlDOJ7qV2MZ4bged3,Orlando Contreras,,34,9616,bolero;classic colombian pop;mambo;salsa
6QZS9lcGeckgZNy0PN7R7u,Los Tres Reyes,,44,16549,bolero;ranchera
6HqPNOo6OV9rPbEY7MP9T8,Julio Jaramillo,,53,83275,bolero;ranchera
0TpzkpozdbNjvorkh1gcdO,Ginette Acevedo,,7,862,
2ewdR37S9ElRZFgmEvX7BO,Hermanos Arriagada,,15,604,
1wC9h4NVFRojVLCT4iqybd,Raul Shaw Moreno,,16,664,bolero
76InfXr1AGJStRWqQH9M9W,Rosamel Araya,,12,948,
3SYksx5zqnl6TH0sh4qCwb,Orquesta Huambaly,,24,4212,jazz chileno;nueva cancion
0P4fBrrXxF0AafJqLmLPyF,Yaco Monti,,25,11139,
6ihy6dRxaTBMIsurHf1iWv,Luis Alberto Martinez,,19,1589,
22iQcIPkT0CIDAPxUDLiTc,Ramón Aguilera,,14,1121,
6nlTg71qrWHgLpmvJvcSso,Palmenia Pizarro,,25,4899,
7GP8u0rf1IMKqhaBvjOgzo,Nydia Caro,,18,2958,
1ykcBX3VupThvsQxCpRkTb,Pepito Perez,,16,282,
5ZCIIpiVn2dghUsxmfwwZF,Lucho Oliva,,6,77,classic peruvian pop
1RV8jUtBYlqrVqX4uqPhoJ,Manolo Otero,,33,20416,
1xw1uyV0tzUHU2d850PAH1,Los Tres Diamantes,,35,15076,bolero;latin christmas;ranchera
1c9bbaSMNnzEGgSdmxiPpH,Los Diamantes,,16,3228,bolero
1Ng6YkgyfZSfueIy1wSWBz,Latin Bolero Trio,,4,395,
7hblVWttXoRVH8EQcgxLol,Los Parrand Boleros,,8,828,
1us5UEUwARpm9xvMh1i52g,Elvira Rios,,26,1864,bolero
4Ga1p10vFtXZSoKkJIacVv,Hermanas Aguila,,22,3360,
7hpdqjlXK8wzojnfwL1Y4c,Rafael Basurto,,13,374,
3fMMj2AxskNmiS9uxdkrJv,Los Reyes Paraguayos,,4,150,
4XNULDOH09sSwKOACGh0Uk,Fernando Fernandez,,18,3503,bolero
0QgnnEBmmhKUXaieGi5Ai1,Carlos Argentino,,24,3103,bolero;mambo
68YsvVAGVdlaJpk5sA21pq,Nelson Pinedo,,30,3483,bolero;classic colombian pop;mambo
4HtNNYomY2s6l36CdhOqWW,Bobby Capo,,23,3368,bolero
4lZrX9WaYtVZVzfHsTjXof,Orlando Vallejo,,12,992,
6xwRfnFKMKRoHL8LuLNBpf,Maria Luisa Landin,,30,6875,bolero;ranchera
02zZvwbbma78yTdQ1p2tey,Los Jaibos,,34,4096,bolero
4JEm4vpCsWarprxAIOT4l0,Los Hermanos Martinez Gil,,16,2390,
14qKmuQGz4zUtbK9qHJrkr,Los Montejo,,24,2666,bolero
28L8txPUafzgMa9HllGtlv,Hermanos Martinez Gil,,36,4559,bolero;ranchera
6OgrmJe15LhZrdbRQxE2Bl,Pepe Jara,,34,4957,bolero;ranchera
3gTAOnz2Sq3apZTlVBlmMs,Chelo Silva,,31,10674,bolero;ranchera
3WsvaFzZ9DOpXr6YcrFkTh,Acerina Y Su Danzonera,,35,6692,bolero;mambo;mexican rock-and-roll;mexican son;ranchera
239eCgK8uli3O1bKnXmNkr,Celio Gonzales,,15,1556,
2YWu923Xc47UsMvUKK5FgI,Felipe Rodriguez,,21,5905,
206W0oLEf4mLQiOsFNtnH2,Odilio Gonzalez,,23,5111,puerto rican folk
3CGjazJJ5TzOBiMie8GHqh,Cheito Gonzalez,,10,1671,
30iuQTTr3l7QihN6KKgJrG,Antonio Machín,,41,14479,bolero;spanish classical
5GiiOzSPyDaP5b4Bb7Moe2,El Consorcio,,36,16299,spanish classical
0CVHw8AAgA5brxfblp1lsQ,Mari Trini,,42,23238,cantautor
0C2W3oO1ZE0u059B5uJiOd,Los Sabandeños,,37,9965,bolero;spanish classical
1BY90fgPEPLRdSrdIV9zrz,Tamara,,42,41559,latin arena pop;spanish pop;spanish pop rock
6kSZSrOpxBGJsFxIES8gRw,Los Mustang,,30,5950,spanish invasion
3jGe43dtDkcRvPzqyHbLzU,Jorge Sepúlveda,,28,2147,spanish classical;spanish invasion
5T5Xw3jmM98NH8KMFB6qrX,Los Cinco Latinos,,37,6900,bolero;mexican rock-and-roll
2ufn5Tb2Vau3Y2kMNkJr47,Gloria Lasso,,33,3939,spanish classical
